Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
01b5a96a-d586-4f1a-9f63-7ea12126d89e,1/6/1974,,999-62-6472,S99939596,X7125612X,Mr.,Kelly223,Wiegand701,,,M,white,american,M,Cohasset  Massachusetts  US,742 Feil Glen,Bridgewater,Massachusetts,Plymouth County,2324,41.97586479,-70.90019873,1101660.08,3725.48
e11417ff-9331-4557-827a-6b608cba70b0,4/6/1941,,999-67-3780,S99916762,X47877134X,Mrs.,Georgia502,Pollich983,,Leuschke194,M,white,american,F,Boston  Massachusetts  US,164 Larson Lane,Mattapoisett,Massachusetts,Plymouth County,,41.68997479,-70.78909261,1357886.22,24523.48
ffdeb4e3-eaa0-4139-bf21-2243370b31d0,1/20/2002,,999-75-8538,S99975897,,,Alex454,Prosacco716,,,,white,english,M,Orleans  Massachusetts  US,808 Abbott Parade Apt 80,Lawrence,Massachusetts,Essex County,1840,42.72513383,-71.135733,54402.69,3201.6
d9b2e4c0-ce15-4a50-b31f-d5c49a05e09e,6/12/1966,,999-98-3422,S99967053,X8309402X,Mr.,Johnny786,Kassulke119,,,M,white,polish,M,Boston  Massachusetts  US,459 Feeney Road Suite 64,Quincy,Massachusetts,Norfolk County,2169,42.33781018,-70.94377024,22542.14,0
27e974ae-a79e-42cd-8ead-fdf31942ed20,5/14/2015,,999-16-7847,,,,Ronnie7,Graham902,,,,white,irish,M,Huntington  Massachusetts  US,723 Cassin Grove Apt 13,Abington,Massachusetts,Plymouth County,2351,42.15887516,-70.93431328,100848.47,1797.4
61d63628-15e5-473a-adb4-1a21ac2bfe00,9/24/1981,,999-89-8150,S99976642,X41113848X,Mr.,Blaine377,Crona259,,,M,asian,asian_indian,M,Boston  Massachusetts  US,342 Johns Pathway,Arlington,Massachusetts,Middlesex County,2474,42.49243465,-71.08879259,829620.89,6982.52
a3b90a9b-9cc4-493c-b646-2a4edd24d23e,3/18/1993,,999-11-9809,S99951175,X52962610X,Ms.,Paula289,Kuhlman484,,,,white,portuguese,F,Porto  Douro Litoral  PT,226 Lehner Street Apt 24,Hudson,Massachusetts,Middlesex County,1749,42.4264965,-71.49611441,630440.32,4904.56
4a790a44-7955-4057-96de-1c7035c9a510,8/22/1975,,999-30-8077,S99930957,X49947601X,Ms.,France571,Thompson596,,,S,white,english,F,Gloucester  Massachusetts  US,985 Shields Parade,Newton,Massachusetts,Middlesex County,2458,42.44231225,-71.15643467,969721.15,4097.04
1776ace1-393b-4bb6-ba99-4377ea2b9a46,9/22/1969,,999-48-3848,S99936228,X74283287X,Mr.,Art115,Steuber698,,,M,white,irish,M,Medford  Massachusetts  US,1075 Armstrong View Apt 30,North Attleborough,Massachusetts,Bristol County,,42.06198155,-71.296592,1205953.49,4047.12
cb80f082-ef26-4b9b-8daf-1e14c0a8dc18,1/31/1956,,999-98-1026,S99929230,X38564552X,Mrs.,Cherie102,Collins926,,Hettinger594,M,white,irish,F,Somerville  Massachusetts  US,471 VonRueden Light Suite 98,Westborough,Massachusetts,Worcester County,1581,42.32280612,-71.57456584,1332978.58,10374.86
e93936a8-64bc-41b0-8d89-ad227d9565d9,6/6/1978,,999-83-7743,S99988413,X38242588X,Mr.,Darwin703,Upton904,,,S,white,irish,M,Taunton  Massachusetts  US,922 Jacobson Byway,Wellesley,Massachusetts,Norfolk County,2457,42.30189671,-71.23770694,904345.9,8897.51
168708f9-37f4-4162-aeb0-8629f6f30cbc,9/22/1975,,999-83-8427,S99988900,X77518641X,Mr.,Robbie31,Bernier607,,,M,white,american,M,Kingston  Massachusetts  US,699 Schuster Throughway,Woburn,Massachusetts,Middlesex County,1801,42.53458809,-71.09164532,1168060.7,2944.76
ad7f38c5-8a53-4a6c-9b6d-7ad0637164d7,9/18/1931,,999-24-2035,S99940993,X67515174X,Mr.,Coleman27,Huel628,,,M,white,irish,M,Dartmouth  Massachusetts  US,903 Ruecker Hollow,Duxbury,Massachusetts,Plymouth County,2332,42.10878522,-70.68832627,1506830.55,45862.54
2a8d0998-bf09-44bd-bf07-8532d52f2d02,8/13/2011,,999-44-9040,,,,Hiram237,Murray856,,,,white,french_canadian,M,Wenham  Massachusetts  US,1049 Dickens View Apt 46,Worcester,Massachusetts,Worcester County,1545,42.30465046,-71.72295141,196199.34,2388.2
6505a930-34db-434b-9633-deb08f57d839,3/2/1983,,999-72-9300,S99912111,X51040089X,Mrs.,Meridith488,Rice937,,Hyatt152,M,white,american,F,North Andover  Massachusetts  US,436 Fisher Ferry Suite 92,Mattapoisett,Massachusetts,Plymouth County,,41.69037599,-70.80234587,755693.61,7581.76
5e3d127e-6d70-44ba-8349-8f10a0a56b24,9/24/1956,,999-69-2363,S99923874,X12703495X,Mrs.,Maris768,Feest103,,Berge125,M,white,irish,F,Quincy  Massachusetts  US,1058 Satterfield Dale Apt 5,Littleton,Massachusetts,Middlesex County,,42.56739578,-71.46502867,1423514.26,11559.3
aefca2e5-02fc-43f3-98a9-54e82a5d156a,5/12/1972,5/12/1985,999-88-1560,,,,Earlean804,Beatty507,,,,white,italian,F,Turin  Piedmont  IT,248 Rice Rue Unit 72,Tewksbury,Massachusetts,Middlesex County,,42.70597042,-71.14908042,288107.3,6371.62
520044f6-753e-49f6-8123-b63bf7fa4bef,9/1/1943,11/6/2013,999-23-5804,S99972010,X57182224X,Mr.,Jeff859,Heller342,,,S,white,italian,M,Acushnet  Massachusetts  US,317 Mayert Junction,Somerset,Massachusetts,Bristol County,2725,41.76465609,-71.10804961,1669744.73,432685.54
f7f63ca8-d282-4520-9a68-3177e2a5db6f,7/8/1996,,999-76-3308,S99976821,X81434578X,Mr.,Andreas188,Dare640,,,,white,scottish,M,Boston  Massachusetts  US,360 Paucek Crossroad,Winchendon,Massachusetts,Worcester County,1475,42.67172901,-72.00277054,481549.23,5845.16
56602fcd-6805-4e1a-85d9-eed9631af1b7,9/14/1979,,999-59-7610,S99962012,X13052607X,Mrs.,Maribel82,Medhurst46,,Gerlach374,M,asian,chinese,F,Macau  Macao Special Administrative Region of the People's Republic of China  CN,314 Lang Crossing,Quincy,Massachusetts,Norfolk County,2169,42.32300473,-70.9419799,836950.9,9777.43
2c57a897-8381-44a6-920f-e074fa6f74cf,8/12/1940,9/18/2009,999-25-9061,S99943498,X10999265X,Mr.,Lorenzo669,Cuellar188,,,M,hispanic,puerto_rican,M,Bayamon  Puerto Rico  PR,253 Hilpert Rapid Suite 9,Dartmouth,Massachusetts,Bristol County,,41.62179823,-70.93060805,1530240.01,295031.52
dc3a7408-bbdd-4963-a8ed-a7ab3448a9b3,4/16/1993,,999-61-2546,S99913306,X47504121X,Ms.,Marylin690,Gutkowski940,,,,hispanic,puerto_rican,F,Medford  Massachusetts  US,977 Collier Esplanade Apt 71,Boston,Massachusetts,Suffolk County,2108,42.37619579,-70.99899866,586586.83,5057.35
c1aeee74-bf6f-493a-801f-eac8c27c67f3,3/19/1960,,999-51-3090,S99971576,X64299053X,Mr.,Kendall673,Konopelski743,,,M,white,irish,M,Boston  Massachusetts  US,655 Stehr Manor,Waltham,Massachusetts,Middlesex County,2451,42.43767978,-71.15330258,1364206.98,5336.16
dc3a84d2-3d85-4e88-83f1-30e59241839d,7/12/1970,,999-19-2226,S99925667,X15556905X,Mrs.,María del Carmen27,Perales854,MD,Esquibel766,M,hispanic,mexican,F,Juarez  Chihuahua  MX,980 Lowe Fort,Hudson,Massachusetts,Middlesex County,1749,42.41375612,-71.45388958,1027115.76,11907.08
a3c4e431-b0fb-471f-b254-81823d203839,3/21/1986,,999-72-8384,S99983743,X51240093X,Mr.,Lavern240,Cormier289,,,M,white,irish,M,Bridgewater  Massachusetts  US,117 McCullough Rue,Boston,Massachusetts,Suffolk County,2108,42.45851637,-70.99814775,689369.7,2827.16
55d2706c-bf82-4ecb-90c6-d7f7e121c4b6,5/12/1972,,999-26-1589,S99972690,X21142819X,Mrs.,Devora529,Hills818,,Russel238,M,white,italian,F,Turin  Piedmont  IT,364 Bosco Trace Suite 19,Tewksbury,Massachusetts,Middlesex County,,42.65607066,-71.13949652,1118224.15,7434.32
9e2653fc-49e0-4b2e-86f8-e664bbe07be3,11/29/2001,9/15/2016,999-79-8121,,,,Adam631,Shields502,,,,white,french,M,South Hadley  Massachusetts  US,113 Abshire Heights,Ludlow,Massachusetts,Hampden County,,42.21109873,-72.44451949,361862.39,6488.56
20df6885-5f4c-4b95-a460-a2005302e3dc,9/1/1978,,999-31-7229,S99940164,X59022311X,Mrs.,Deane47,Mohr916,,Yundt842,M,white,irish,F,Waltham  Massachusetts  US,1091 Berge Passage Unit 61,Chicopee,Massachusetts,Hampden County,1013,42.25065582,-72.50940484,254195.38,4442.35
0875239f-f098-4192-89e0-2bb25ae09750,11/29/2001,,999-55-4094,S99922652,,,Rashad361,Cummings51,,,,white,french,M,Lynn  Massachusetts  US,1000 Schmitt Avenue,Ludlow,Massachusetts,Hampden County,,42.19738642,-72.3723512,472468.37,2643.16
943f7a75-4e53-426b-a5fb-982f95310fd0,9/1/1943,3/23/2016,999-67-7712,S99968047,X20078185X,Mr.,Saul605,Wilkinson796,,,M,white,italian,M,Carver  Massachusetts  US,196 Ebert Pathway,Somerset,Massachusetts,Bristol County,2725,41.83114943,-71.05979981,1757929.01,7960.59
fcc88b98-5b91-4183-b360-3d6603ff267d,10/19/1972,,999-22-2935,S99974586,X24443187X,Ms.,Vanna750,Schumm995,,,S,white,german,F,Attleboro  Massachusetts  US,617 Morar Crossroad Unit 15,Plymouth,Massachusetts,Plymouth County,2360,41.88677736,-70.61744534,1021378.65,6655.12
99ee2285-f0c4-45fc-85e9-9947a9fc191f,8/12/1940,,999-13-2581,S99967288,X36876910X,Mr.,David908,Guillen740,,,M,hispanic,puerto_rican,M,Ponce  Puerto Rico  PR,644 Feil Meadow Apt 86,Dartmouth,Massachusetts,Bristol County,,41.62991803,-70.8994579,1610906.8,8671.17
e40767bd-4f64-48d5-a4fa-c0cfa8942445,2/9/1946,,999-45-6755,S99944269,X20407914X,Mrs.,Nohemi878,Hintz995,,Collins926,M,white,italian,F,Wayland  Massachusetts  US,151 Gerlach Boulevard,Everett,Massachusetts,Middlesex County,2148,42.47856086,-71.00379846,88920.7,11323.04
6edf069d-ebad-4c90-8192-119fb32c84c1,11/29/1952,,999-22-6760,S99999088,X64728266X,Mr.,Ariel183,Turner526,,,M,white,german,M,Lawrence  Massachusetts  US,930 Dach Junction Suite 1,Falmouth,Massachusetts,Barnstable County,2540,41.64605374,-70.62401983,22567.82,660.13
6a490d1a-b7b5-4c4d-9f6a-14bca4bc26da,1/25/1995,,999-11-7496,S99974112,X37968119X,Ms.,Joana79,Ruecker817,,,,white,irish,F,Reading  Massachusetts  US,923 Prosacco Hollow Unit 61,Arlington,Massachusetts,Middlesex County,2474,42.44933845,-71.15844183,624445.27,3435.56
14973ffb-cd56-4f61-a3cb-4814e6533ad5,4/27/2013,,999-63-4559,,,,David908,Adame662,,,,black,dominican,M,Salisbury  Saint Joseph Parish  DM,324 Jast Branch Unit 73,Boston,Massachusetts,Suffolk County,2108,42.37527354,-71.11398201,170072.92,1937.4
31db0dc6-d5f0-4ecf-b715-cc105b87957d,9/11/1973,,999-28-4578,S99916862,X4224116X,Mrs.,Hyon784,Marvin195,,Schoen8,M,asian,chinese,F,Waltham  Massachusetts  US,1026 Botsford Annex Apt 40,Billerica,Massachusetts,Middlesex County,,42.59889803,-71.24509282,919500.65,11467.62
5c9fcde0-bf8f-4b90-95f0-58edeac65ea1,6/25/2005,,999-60-2680,,,,Valentine262,Kuhn96,,,,white,irish,F,Quincy  Massachusetts  US,752 Schaefer Gate Apt 97,Sharon,Massachusetts,Norfolk County,2067,42.1319869,-71.14794524,326305.58,3163.96
82e1ac67-6148-4b60-8b2d-94481cceaa51,12/25/1978,,999-30-7744,S99961657,X85815377X,Mr.,Emanuel231,Rutherford999,,,S,white,english,M,Stoneham  Massachusetts  US,420 Stroman Trace Suite 75,Freetown,Massachusetts,Bristol County,,41.84857567,-70.93964811,1030494.96,4103.8
276ba071-be58-40c6-a8c2-d245da2da7fb,9/1/1943,,999-94-8487,S99989803,X47333722X,Mr.,Wally311,Koepp521,,,S,white,italian,M,North Reading  Massachusetts  US,826 Cassin Dale,Somerset,Massachusetts,Bristol County,2725,41.78182877,-71.10149097,1521211.07,7117.3
d41129b8-37c7-44f0-952e-fc0e51885f49,1/29/1971,,999-65-2555,S99988713,X71351527X,Mrs.,Keith571,Larkin917,,Collins926,M,hispanic,puerto_rican,F,Chilmark  Massachusetts  US,158 Von Neck,Taunton,Massachusetts,Bristol County,2718,41.95495914,-71.02978043,1043836.76,11065.71
da24e588-37fe-47aa-9780-4d154d84df5c,4/28/1974,,999-57-3953,S99951667,X59212283X,Mr.,Erick204,Leannon79,,,M,asian,chinese,M,Shanghai  Shanghai Municipality  CN,267 Schroeder Viaduct Unit 83,Boston,Massachusetts,Suffolk County,2108,42.29994141,-71.06806501,1094429.95,3725.48
bd858504-3da6-4bcb-a4b0-b69df50cdabc,2/26/1950,,999-42-5553,S99985940,X66120201X,Mrs.,Jeanelle736,Carter549,,Kuhn96,M,white,american,F,Stoughton  Massachusetts  US,327 Schroeder Mall Unit 71,Medford,Massachusetts,Middlesex County,2145,42.44944149,-71.03766959,57274.66,7332.56
132ff57e-a51d-425e-af89-16d95db75d0f,2/8/2003,,999-72-5934,S99930905,,,Danyell947,Kautzer186,,,,asian,chinese,F,Hong Kong  Hong Kong Special Administrative Region  CN,1079 Rutherford Gateway Apt 26,Boxborough,Massachusetts,Middlesex County,,42.53023562,-71.47775681,381727.59,3002.28
2ce0e0f3-3263-489b-bbf3-df4748f913d1,12/6/1962,,999-85-5523,S99941585,X15328545X,Mrs.,Delila667,Gleichner915,,Lehner980,M,white,portuguese,F,Lynn  Massachusetts  US,1052 Baumbach Corner,Brockton,Massachusetts,Plymouth County,2301,42.10053126,-70.96503339,1243571.73,6906.84
149c3a3c-761f-4b4f-b188-74857fa28f1a,9/23/2010,,999-39-8918,,,,Eugena417,Russel238,,,,white,french,F,Amesbury  Massachusetts  US,836 Koch Walk,Lynn,Massachusetts,Essex County,1901,42.58549777,-70.87711873,27562.02,2541.52
87f9b38d-562c-4b9f-b086-4b131b6e03f0,2/25/1970,,999-86-6354,S99971095,X68346257X,Mr.,Marshall526,Wolf938,,,S,white,irish,M,Dudley  Massachusetts  US,292 Heidenreich Center Suite 33,Maynard,Massachusetts,Middlesex County,1754,42.46785559,-71.39870019,1016496.72,3626.24
54b69988-bf39-4735-aee6-835839c36322,8/25/1988,,999-65-2100,S99939454,X78184548X,Mrs.,María Eugenia578,Velásquez56,MD,Portillo767,M,black,dominican,F,Marigot  Saint Andrew Parish  DM,893 Wunsch Union,Boston,Massachusetts,Suffolk County,2108,42.46698851,-70.95410954,97915.1,5625.47
9dcb1f6a-0a03-46c4-84e2-a433f51a4b32,6/24/1939,,999-95-7887,S99962068,X79962820X,Mr.,Jarrett354,Langworth352,,,M,asian,chinese,M,Macau  Macao Special Administrative Region of the People's Republic of China  CN,188 Marquardt Throughway,Ashland,Massachusetts,Middlesex County,,42.28757059,-71.38403222,1456826.2,7605.42
d4dcca82-8029-4036-a064-c5eb18291b3e,3/12/1978,,999-31-2080,S99954049,X12008841X,Mrs.,Alene865,Lubowitz58,,Sauer652,M,black,west_indian,F,Santo Domingo  National District  DO,106 Kozey Mill Apt 4,Woburn,Massachusetts,Middlesex County,1801,42.51377819,-71.10686499,1031574.28,7320.69
9a6bcfa2-0c84-4ee2-a4dd-8d548f6fb33e,9/10/1980,,999-15-2424,S99921938,X71451076X,Mr.,Ira784,McCullough561,,,M,white,italian,M,Newton  Massachusetts  US,616 Zboncak Promenade Apt 32,Belmont,Massachusetts,Middlesex County,2138,42.43876361,-71.05908367,847289.63,2737.2
155e820d-b895-448d-91e0-30a199b9ea7c,5/16/1986,,999-72-8832,S99990842,X79370529X,Mr.,Mohammad578,Bashirian201,,,M,white,portuguese,M,Dighton  Massachusetts  US,251 Wilkinson Divide Unit 65,Framingham,Massachusetts,Middlesex County,1701,42.3426043,-71.41427585,724920.88,2843.77
8501d144-5ece-4a78-b84f-f23a2d504ff4,2/7/2000,,999-91-6773,S99944683,,Ms.,Lorrine765,Raynor401,,,,white,german,F,Revere  Massachusetts  US,804 Fritsch Pathway Unit 18,Mattapoisett,Massachusetts,Plymouth County,,41.73975885,-70.79095807,451725.25,3050.6
6b79277b-0ab1-4d4f-ad1b-e3ecb050cade,10/9/1949,,999-30-2702,S99912890,X52350260X,Mr.,Porter490,Heidenreich818,,,M,white,italian,M,Palmer  Massachusetts  US,997 Ullrich Promenade,Framingham,Massachusetts,Middlesex County,1701,42.30572206,-71.35037344,1582730.06,7270.6
43f98ba5-3f36-4e98-9795-e1419b75df90,12/2/2010,,999-21-9782,,,,Mohammad578,Monahan736,,,,white,french,M,Boston  Massachusetts  US,834 Brakus Lane,Lowell,Massachusetts,Middlesex County,1850,42.63367339,-71.31117196,213184.4,2773.16
2689263c-2b90-41b5-96f3-4fe53b9c6bc3,4/14/1964,,999-76-5299,S99951406,X81026437X,Ms.,Tamie596,Goldner995,,,S,white,french_canadian,F,Winchester  Massachusetts  US,869 Champlin View Suite 51,Buckland,Massachusetts,Franklin County,,42.63000921,-72.76595459,63562.01,6958.88
7558b77d-83ae-40ce-976d-a612bcbe47e3,10/19/1973,,999-32-2020,S99976287,X17947336X,Mrs.,Margarita164,Casillas702,,Botello137,M,hispanic,south_american,F,Santiago  Santiago Province  CL,762 McDermott Bay,Plymouth,Massachusetts,Plymouth County,2360,41.9811812,-70.52473224,909821.94,8750.73
b14bedde-dfb2-4dde-b15c-6520193199b7,3/2/2015,,999-87-5161,,,,Cathrine584,Cormier289,,,,white,french,F,Middleborough  Massachusetts  US,657 Muller Frontage road,Holliston,Massachusetts,Middlesex County,,42.24926746,-71.39886779,99000,1679.08
18a8e932-a13e-4765-90d8-aad2fd58b9ab,6/11/2018,,999-83-1373,,,,Santiago500,Schaefer657,,,,white,irish,M,Sandwich  Massachusetts  US,419 Oberbrunner Glen Suite 77,Nantucket,Massachusetts,Nantucket County,2554,41.30430982,-70.08250798,29094.09,1066.6
49a83d35-a1be-48ed-8e20-acdb540462ae,12/8/2015,,999-33-2200,,,,Aldo414,Block661,,,,black,west_indian,M,Santiago de los Caballeros  Santiago  DO,586 Walter Mill,Carver,Massachusetts,Plymouth County,,41.89403416,-70.71204014,97106.85,1757.4
d92ec761-4115-4f33-abb1-d45a658ccf8b,9/6/1956,,999-69-4039,S99922172,X1423457X,Mrs.,Gilma310,Goodwin327,,Gutmann970,M,white,irish,F,Weymouth  Massachusetts  US,171 Gutmann Trafficway,Falmouth,Massachusetts,Barnstable County,2540,41.6079417,-70.52335767,1307927.74,11573.12
46ff89af-c962-4913-80e7-6c7ecbfaa5a3,5/10/1962,,999-22-3924,S99916378,X5067307X,Mrs.,Caridad510,Montaño969,,Soliz209,M,hispanic,mexican,F,Puebla  Puebla  MX,444 Schaefer Street Unit 86,Wellesley,Massachusetts,Norfolk County,2457,42.35376891,-71.27135128,1224404.9,10891.86
ec74f673-77bd-441d-a843-7b4153c5b83d,6/8/1992,,999-94-3655,S99918621,X4348035X,Mr.,Alonzo487,Watsica258,,,M,white,french_canadian,M,Malden  Massachusetts  US,484 Greenfelder Annex Unit 13,New Bedford,Massachusetts,Bristol County,2740,41.78331364,-70.86597941,593494.88,3468.34
51da7ca8-1883-4bee-be81-a8980419b29b,11/27/1964,,999-29-3201,S99914815,X56266844X,Mr.,Michel472,Lind531,,,S,white,portuguese,M,Porto  Douro Litoral  PT,582 Padberg View,Worcester,Massachusetts,Worcester County,1545,42.33656944,-71.74566411,1127564.99,4308.68
57be8ff8-1930-4b62-96fd-daf298159f8e,12/10/1983,,999-64-5572,S99910464,X38680031X,Mrs.,Wilda367,Lehner980,PhD,Raynor401,M,white,german,F,Bolton  Massachusetts  US,1018 Veum Walk Unit 61,Milton,Massachusetts,Norfolk County,2186,42.3009096,-70.98895454,716757.97,7998.78
9a9986bd-e4aa-4591-90e7-6171bdc69689,11/24/1934,12/15/1996,999-85-5151,S99927442,X25215742X,Mr.,Zack583,Kertzmann286,,,M,white,irish,M,Harvard  Massachusetts  US,1011 Ernser Passage,Framingham,Massachusetts,Middlesex County,1701,42.33291447,-71.41164393,1425497.21,7276.68
d506ca54-caf0-4bbe-b827-10c68c67747e,7/25/1976,,999-12-1367,S99940153,X63937446X,Mr.,Francisco472,Haag279,,,M,white,irish,M,Boston  Massachusetts  US,1004 Schultz Frontage road,Boston,Massachusetts,Suffolk County,2108,42.42294811,-71.07442848,7934.02,0
3a72f33b-a24b-4fc0-adf7-6d7df0b16549,7/6/2004,,999-38-2785,,,,Cory323,Koss676,,,,hispanic,puerto_rican,M,Boston  Massachusetts  US,573 Ruecker Pathway Suite 15,Auburn,Massachusetts,Worcester County,,42.21173719,-71.81223139,47027.78,3449.76
bd2a1c40-c248-4ee4-a2d1-bfa8f0cfd0f1,3/2/1940,5/30/2004,999-50-1960,S99977751,X77672986X,Mrs.,Susana117,Zelaya592,,Cruz300,M,hispanic,south_american,F,Lima  Lima Province  PE,569 Runte Bypass Apt 51,Lynn,Massachusetts,Essex County,1901,42.53719829,-70.8618567,80699.81,2835.56
e158bd0d-2d06-4ec7-95c8-861aec0e1188,4/1/1997,,999-86-1018,S99926394,X56331304X,Ms.,Glayds212,Grimes165,,,,white,italian,F,Fairhaven  Massachusetts  US,345 Jast Pathway Apt 94,Malden,Massachusetts,Middlesex County,2148,42.46294058,-70.97740274,515357.64,3028.92
d39c50f3-ee12-4bf0-9a41-eb4736cb43ad,9/19/1992,,999-80-3330,S99998619,X84348937X,Ms.,Gaynell126,Collier206,,,,white,french_canadian,F,Acton  Massachusetts  US,123 Murray Burg Apt 29,Boston,Massachusetts,Suffolk County,2108,42.37327444,-71.03882625,719542.16,2664.8
b19074cc-67ca-4884-96f6-fa41fb123f6f,8/14/1952,,999-81-9330,S99992606,X28564717X,Ms.,Brande998,Abbott774,,,S,white,polish,F,Cambridge  Massachusetts  US,708 Kihn Rest Apt 63,Lunenburg,Massachusetts,Worcester County,1462,42.58868801,-71.62577818,1409040.41,11570.6
0d772d75-f5d1-4e21-9d51-5bee16c6b28f,11/24/1934,,999-67-1413,S99951967,X70972934X,Mr.,Felix524,Gutmann970,,,M,white,irish,M,Saugus  Massachusetts  US,211 Hilpert Mews,Framingham,Massachusetts,Middlesex County,1701,42.35515592,-71.37161709,1626617.62,8702.56
a6c42ac2-a2f0-4013-b8e2-5263ccd80df4,10/23/1955,,999-97-1779,S99994607,X89386815X,Mrs.,Twanda979,Kshlerin58,MD,Hamill307,M,white,italian,F,Newton  Massachusetts  US,627 Effertz Tunnel,Wilbraham,Massachusetts,Hampden County,1095,42.2257277,-72.32436916,1389566.87,13612.88
5974d955-60b6-4e8e-87c2-aec099ad8ad8,8/7/1950,,999-78-6316,S99977140,X23864337X,Mrs.,Nakisha629,Willms744,,Glover433,M,white,french_canadian,F,South Hadley  Massachusetts  US,253 Herzog Crossing,Dedham,Massachusetts,Norfolk County,2026,42.30421957,-71.12948969,1366671.36,10880.47
3180f2db-0e2e-43c4-b049-752919b59618,10/14/1965,,999-80-9352,S99988243,X59350765X,Mr.,Anibal473,Connelly992,,,S,white,american,M,Lakeville  Massachusetts  US,863 Oberbrunner Street Suite 14,Saugus,Massachusetts,Essex County,1906,42.52846791,-70.95976684,1364940.08,5062.05
34397d5a-6ba9-45c3-9644-800a980bce4c,11/29/2017,,999-90-4330,,,,Gerard367,Mitchell808,,,,white,italian,M,Quincy  Massachusetts  US,1046 MacGyver Arcade Unit 39,Northborough,Massachusetts,Worcester County,1532,42.36734155,-71.60502927,44198.17,1225.76
be72598d-f160-4c30-b285-59504f265315,3/2/1940,9/15/2013,999-41-7010,S99969873,X77926302X,Mrs.,Manuela585,Soria950,,Alicea505,M,hispanic,south_american,F,Salvador  Bahia  BR,391 Abshire Lane Suite 56,Lynn,Massachusetts,Essex County,1901,42.49177317,-70.90552229,75377.03,9253.4
32be366a-6138-41e4-a41b-fc533ce3dafc,9/24/1997,,999-17-2807,S99974307,X31022586X,Mr.,Alfredo17,King743,,,,white,italian,M,Lawrence  Massachusetts  US,148 Langworth Trace,West Springfield,Massachusetts,Hampden County,1089,42.17434284,-72.62170109,451382.8,2649.76
86391e0d-9a6c-42f3-bf09-d459fd1b1a0d,5/30/2005,,999-97-1617,,,,Kelsey155,Crist667,,,,white,german,F,Braintree  Massachusetts  US,1086 Greenholt Ranch,Sandisfield,Massachusetts,Berkshire County,,42.110108,-73.03132265,344967.69,2903.16
68ce6edb-5fe0-438c-b161-0318cd53d5d0,8/15/2015,,999-21-1933,,,,Zetta950,Feest103,,,,white,italian,F,Weymouth  Massachusetts  US,428 Gutkowski Esplanade Unit 7,Yarmouth,Massachusetts,Barnstable County,,41.73401115,-70.19957192,95288.56,1797.4
5d7e7045-c601-4b50-b9ac-bb2725a89230,11/25/1983,,999-10-9732,S99916475,X43178281X,Mr.,Lorenzo669,Ankunding277,,,S,white,irish,M,West Brookfield  Massachusetts  US,480 Wisoky Vale Suite 14,Weston,Massachusetts,Middlesex County,,42.45001029,-71.21731122,735025.9,2563.04
